dataset,img_name,l_mean,l_std,a_mean,a_std,b_mean,b_std
pannuke,2-720_0_0_0_256_256,171.924118,23.36183869,33.335495,5.051061404,134.8787079,120.5998293
pannuke,1-506_0_0_0_256_256,202.381897,33.41508811,13.87387085,28.9511764,232.5903931,62.33350168
pannuke,2-2068_0_0_0_256_256,148.6844025,26.85875619,42.56813049,5.524006277,232.0302582,5.586676358
pannuke,2-993_0_0_0_256_256,184.450943,37.37705601,25.44369507,16.45252135,202.1964569,99.07447785
pannuke,1-686_0_0_0_256_256,181.6326141,52.4812236,16.91474915,33.10584525,213.1719971,84.02586323
pannuke,2-1585_0_0_0_256_256,160.28125,43.44041659,20.21095276,5.316299449,232.7567444,15.15923478
pannuke,3-2056_0_0_0_256_256,198.072403,40.98842577,17.02893066,32.33720381,212.2467041,85.93326741
pannuke,3-463_0_0_0_256_256,183.8393097,27.44993133,24.56071472,9.841956694,241.7192688,47.10153255
pannuke,2-269_0_0_0_256_256,179.699234,27.48192005,17.84103394,10.12175926,242.1079254,33.17621742
pannuke,1-1363_0_0_0_256_256,180.756485,43.42259692,19.24687195,17.0833487,231.6501007,61.03046038
pannuke,2-2498_0_0_0_256_256,241.0782776,11.81427889,6.390640259,36.2171908,118.1056366,126.7901226
pannuke,3-2405_0_0_0_256_256,123.3017273,44.90175936,32.29516602,9.137933889,213.9418945,77.71322603
pannuke,2-210_0_0_0_256_256,180.7966309,31.41236179,20.14059448,4.8810912,246.9348907,19.35019407
pannuke,1-1653_0_0_0_256_256,159.9034729,31.1622634,19.9548645,4.919090993,244.3001709,7.231274897
pannuke,1-2194_0_0_0_256_256,143.4803467,38.20899245,38.38476563,11.02833497,164.8531952,116.2058468
pannuke,1-1350_0_0_0_256_256,186.9273529,47.34909583,15.93481445,18.65207482,227.6906738,66.9774712
pannuke,3-2483_0_0_0_256_256,162.396759,18.57851984,25.60441589,1.987162328,242.2014465,8.808527493
pannuke,1-1807_0_0_0_256_256,85.83885193,28.49499765,42.24909973,9.649516361,122.5339813,118.3137424
pannuke,2-132_0_0_0_256_256,187.7472229,43.39445345,14.60505676,21.31020119,227.1847687,66.53952752
pannuke,2-1063_0_0_0_256_256,156.2338562,25.58382563,45.8102417,10.6943995,77.97644043,112.352412
pannuke,1-2463_0_0_0_256_256,116.4297028,83.11092953,73.14233398,97.74036458,195.4632111,80.18430035
pannuke,1-16_0_0_0_256_256,163.4873962,35.13381046,19.63919067,5.994433431,241.357193,30.69141631
pannuke,1-1168_0_0_0_256_256,144.7229309,37.7793572,41.43885803,15.07242394,72.76777649,101.2580112
pannuke,1-2376_0_0_0_256_256,124.8923187,20.24876234,49.52468872,5.065329513,42.57002258,85.42179628
pannuke,1-1758_0_0_0_256_256,119.8756256,57.92742526,38.63710022,52.95820872,216.2406311,59.68214749
pannuke,2-2468_0_0_0_256_256,195.9751129,33.76496486,16.97434998,7.655040045,238.1222839,26.91249996
pannuke,1-2402_0_0_0_256_256,113.7689209,36.53889724,23.08700562,5.312178147,240.6741638,9.933367248
pannuke,1-453_0_0_0_256_256,165.0820923,29.56322011,28.26179504,13.46384555,233.0481567,57.9785098
pannuke,1-2160_0_0_0_256_256,124.5730438,27.19507357,29.17674255,6.070865221,235.7644806,20.46684291
pannuke,2-1733_0_0_0_256_256,149.3148041,39.97065617,27.22889709,5.190636575,231.7080688,9.60018677
pannuke,1-738_0_0_0_256_256,183.5392303,35.14168951,24.78370667,20.54860862,229.8692474,40.47255475
pannuke,2-2169_0_0_0_256_256,168.100708,35.81591511,21.26712036,22.3235854,230.0995331,56.08128313
pannuke,2-108_0_0_0_256_256,140.9293671,32.76585134,20.63818359,2.807478725,239.7931366,4.174548814
pannuke,3-876_0_0_0_256_256,163.7384491,43.67486988,24.91873169,12.6535908,202.1613617,95.63348555
pannuke,3-648_0_0_0_256_256,196.4147339,39.38548106,16.06059265,32.32781688,228.5171509,69.45986183
pannuke,3-2040_0_0_0_256_256,200.9848938,32.88204708,8.053314209,11.32530253,237.2819366,38.25382581
pannuke,1-2040_0_0_0_256_256,205.4004059,28.852543,13.39753723,5.735370053,240.8714447,22.08132466
pannuke,2-473_0_0_0_256_256,207.742218,30.24342843,12.96333313,28.74383556,220.466568,80.46721903
pannuke,1-1500_0_0_0_256_256,174.5190735,39.16376136,24.4143219,6.641508348,231.3084259,11.10852531
pannuke,3-1934_0_0_0_256_256,195.7004089,34.11931137,12.74285889,5.204515841,241.0332184,13.41031195
pannuke,1-1330_0_0_0_256_256,143.1662598,37.31767044,25.2596283,12.09757075,232.25914,47.8950265
pannuke,3-1587_0_0_0_256_256,129.6878204,46.70163875,28.68833923,6.767304264,232.5690155,49.85695325
pannuke,1-1620_0_0_0_256_256,231.007309,20.25864989,7.110839844,30.71078617,144.4708862,124.542836
pannuke,3-977_0_0_0_256_256,114.2415009,58.33636081,31.50250244,43.6283034,219.8052826,62.67430652
pannuke,3-1347_0_0_0_256_256,114.3531799,44.78796435,18.35533142,4.602355615,235.1936798,12.45780881
pannuke,2-1605_0_0_0_256_256,219.9148865,34.03178698,6.283370972,14.34093627,183.1487427,107.9130303
pannuke,2-1905_0_0_0_256_256,200.5111847,33.89939082,13.69114685,22.87250493,236.4088135,44.72342324
pannuke,1-771_0_0_0_256_256,187.7784576,43.91929376,21.6680603,21.66756593,222.1026917,53.05654523
pannuke,1-1346_0_0_0_256_256,201.0621033,38.6642727,15.25126648,30.32494293,219.5545502,80.18112383
pannuke,2-594_0_0_0_256_256,149.4865417,50.38978411,21.34042358,18.59500273,233.9518738,41.75211282
pannuke,3-918_0_0_0_256_256,172.939682,29.59303447,32.05105591,12.28835546,71.62338257,110.1477017
pannuke,1-828_0_0_0_256_256,240.8223419,11.33082977,2.872329712,14.06714918,167.2000122,120.3220968
pannuke,3-2590_0_0_0_256_256,135.1937866,41.14405134,22.09567261,8.798018122,232.3552094,33.30567438
pannuke,1-1341_0_0_0_256_256,145.753891,31.88915307,20.48843384,4.381905879,237.9906158,14.19663847
pannuke,3-512_0_0_0_256_256,184.078064,51.06602791,12.14622498,16.28948297,234.7158661,52.95297835
pannuke,1-1230_0_0_0_256_256,153.2164154,23.30884729,26.66117859,5.102539673,231.1156158,5.076251125
pannuke,3-354_0_0_0_256_256,196.4276886,30.67044353,14.71330261,12.88591548,232.1568604,65.11104564
pannuke,2-1815_0_0_0_256_256,91.85261536,43.15785685,37.64422607,9.091073938,188.713623,104.2251328
pannuke,2-2401_0_0_0_256_256,153.9620667,30.4142335,30.12098694,4.789189459,233.6600647,57.50504698
pannuke,2-954_0_0_0_256_256,122.6052246,42.02791728,26.18360901,7.075864999,235.5792694,29.2977917
pannuke,1-843_0_0_0_256_256,196.446228,37.4053237,18.29164124,8.966581277,239.1288757,24.95043167
pannuke,2-1377_0_0_0_256_256,150.9530029,60.25850801,26.56999207,28.69986631,177.9357605,107.0110011
pannuke,2-249_0_0_0_256_256,163.5090027,32.99180425,18.95198059,7.292226884,242.3123322,15.00343887
pannuke,1-1460_0_0_0_256_256,134.866684,25.40656658,23.24371338,5.724397679,240.4794312,6.103053136
pannuke,2-911_0_0_0_256_256,164.9210968,43.17968555,18.14326477,11.16376719,237.2619019,32.99066602
pannuke,1-2362_0_0_0_256_256,210.3531494,28.99616103,10.7046814,5.98017967,238.4920349,41.01258877
pannuke,2-498_0_0_0_256_256,171.7452087,55.10365315,14.0349884,10.04824997,240.1730347,36.95199477
pannuke,1-2182_0_0_0_256_256,166.282074,40.20039098,23.7170105,11.74954526,238.8058929,35.42589943
pannuke,3-1812_0_0_0_256_256,151.6422882,36.06228488,24.34399414,6.057785241,232.5371399,8.471950792
pannuke,2-1763_0_0_0_256_256,196.5330658,30.9963097,14.66093445,5.471537549,237.4438934,19.46854218
pannuke,1-52_0_0_0_256_256,222.8057556,37.68670305,26.90092468,66.20922307,96.44599915,121.4911804
pannuke,2-1243_0_0_0_256_256,221.0330353,38.88607218,8.22366333,24.88941286,123.3473358,125.2726312
pannuke,1-2610_0_0_0_256_256,170.0164032,63.87800646,20.32537842,18.51211713,215.0800476,58.6955015
pannuke,1-853_0_0_0_256_256,165.1979523,37.36107791,25.59880066,7.172011447,227.5925903,10.90237395
pannuke,3-92_0_0_0_256_256,163.2519989,40.65236219,19.98568726,4.675548851,240.1950531,35.72370843
pannuke,2-422_0_0_0_256_256,173.1538239,23.91995506,29.52442932,5.936699279,246.3854065,27.84436032
pannuke,2-2490_0_0_0_256_256,198.1043701,35.41382942,16.43440247,14.09044532,236.3681488,34.99801645
pannuke,1-750_0_0_0_256_256,134.5188446,92.88016186,6.915527344,24.62563214,170.913681,117.0397333
pannuke,1-667_0_0_0_256_256,158.4721527,63.03087806,27.06790161,43.33104752,220.1887665,74.32674172
pannuke,1-2341_0_0_0_256_256,181.3519592,20.24633293,24.21554565,5.847032837,232.4036713,65.88447446
pannuke,3-2546_0_0_0_256_256,156.3421783,38.67957776,23.87498474,12.50386461,236.0619659,32.07955184
pannuke,1-2467_0_0_0_256_256,157.9821777,29.1203838,46.61566162,12.33747571,103.3371277,120.4929096
pannuke,1-1545_0_0_0_256_256,117.3224487,30.77430274,53.38092041,10.63691363,66.79988098,97.7320617
pannuke,2-2435_0_0_0_256_256,208.1891022,18.33735109,17.3818512,5.51255776,241.628067,16.96195098
pannuke,2-1865_0_0_0_256_256,198.5265656,34.51111275,14.38891602,29.02742478,221.0523682,70.58546368
pannuke,3-224_0_0_0_256_256,196.1647186,37.16091176,16.19155884,25.27165492,240.2805176,46.50331038
pannuke,3-358_0_0_0_256_256,198.7977448,37.3952733,26.4407959,56.38875766,204.4277039,94.0108308
pannuke,3-372_0_0_0_256_256,186.3849792,31.46096587,14.37652588,10.21471666,243.7025146,24.78925523
pannuke,3-529_0_0_0_256_256,206.6777802,23.76121712,11.63871765,18.48865178,236.7555847,56.34035399
pannuke,1-334_0_0_0_256_256,177.9793854,23.72441543,16.60247803,2.842638427,246.2281036,4.237863744
pannuke,2-1052_0_0_0_256_256,156.8072815,39.16644256,29.1089325,6.999046621,226.0055237,70.33295731
pannuke,3-2253_0_0_0_256_256,150.1576843,43.96850022,19.05093384,15.57909956,233.4873352,38.06253758
pannuke,3-245_0_0_0_256_256,169.0923157,54.23892106,16.82862854,19.2362052,232.2892151,53.08187189
pannuke,2-2210_0_0_0_256_256,171.5440826,37.29811351,20.42140198,5.732231406,239.1875305,37.69100632
pannuke,3-413_0_0_0_256_256,187.6888123,24.34287234,15.29675293,7.267412781,247.0302582,4.646347676
pannuke,1-1029_0_0_0_256_256,153.6947327,43.94146108,21.03274536,9.856418349,239.5306549,19.71143232
pannuke,2-1786_0_0_0_256_256,188.8490906,31.59400392,14.60491943,4.279996277,239.661087,9.421043674
pannuke,2-42_0_0_0_256_256,168.0936737,47.89032676,16.99653625,15.22170257,220.0799561,71.34035837
pannuke,2-575_0_0_0_256_256,193.5619812,35.56751981,15.08229065,9.284936208,240.3623657,45.85715406
pannuke,3-821_0_0_0_256_256,173.2745514,40.01093391,11.99798584,13.64335739,242.2774353,26.76874197
pannuke,2-116_0_0_0_256_256,171.9104462,40.05368243,19.82466125,10.10473125,242.4115906,29.65206092
pannuke,3-1882_0_0_0_256_256,147.3372803,43.9753194,25.11897278,9.344120179,229.1910858,22.33168177
pannuke,1-1218_0_0_0_256_256,156.412674,31.68386326,43.7270813,11.90247296,87.80337524,116.2324333
pannuke,2-2212_0_0_0_256_256,151.1260986,31.91160341,19.22369385,5.038893905,237.720871,15.87820469
pannuke,1-260_0_0_0_256_256,183.4158325,32.61987398,17.95748901,5.388056403,244.4091034,29.12036634
pannuke,3-61_0_0_0_256_256,170.4315643,44.74436277,17.34130859,14.36030244,243.2826385,22.54108719
pannuke,2-3_0_0_0_256_256,155.5040741,35.25328988,23.75566101,19.68438576,231.6394653,51.55594438
pannuke,3-850_0_0_0_256_256,185.1146088,39.86249601,21.56748962,15.79910591,232.793396,59.03740019
pannuke,1-1089_0_0_0_256_256,143.3420258,38.64619699,26.55143738,7.545619926,237.5884399,27.15439554
pannuke,3-755_0_0_0_256_256,221.6490936,34.34541012,9.147827148,11.18718074,217.6097717,82.57401024
pannuke,2-2206_0_0_0_256_256,194.8196411,39.58081829,15.75531006,9.423918719,220.0436249,79.58026412
pannuke,3-81_0_0_0_256_256,191.7974548,45.08424349,23.18634033,46.2874618,192.1966705,102.6526973
pannuke,2-808_0_0_0_256_256,171.7112885,50.8724605,19.12646484,10.49467541,237.3864136,43.84562138
pannuke,1-76_0_0_0_256_256,174.965744,34.34679243,18.51605225,10.32694679,242.1494293,33.8102561
pannuke,2-321_0_0_0_256_256,189.0634155,34.76221289,12.06367493,10.30207161,244.6969452,18.12072536
pannuke,1-873_0_0_0_256_256,153.833374,40.20175188,28.72140503,14.08734211,239.1231537,45.62746693
pannuke,3-2167_0_0_0_256_256,106.6710205,43.46531315,26.95379639,6.454373479,237.4712524,12.37081674
pannuke,2-300_0_0_0_256_256,160.3757172,46.23383502,27.20993042,18.95901799,226.0905457,68.04869678
pannuke,3-1924_0_0_0_256_256,191.9433899,31.70623983,14.42242432,4.703604505,240.3539276,8.817732449
pannuke,2-2353_0_0_0_256_256,140.219986,58.62409442,28.10450745,15.57528087,225.2197113,66.85266463
pannuke,1-2526_0_0_0_256_256,108.2405396,47.51527145,30.10983276,11.39322714,235.1746063,27.82613917
pannuke,3-1989_0_0_0_256_256,236.8135834,16.09653986,9.686645508,41.15346128,76.4090271,116.4439936
pannuke,1-2317_0_0_0_256_256,187.4605255,32.5405199,13.84585571,12.46797829,237.5913391,46.21845275
pannuke,2-2415_0_0_0_256_256,169.0802765,41.03766422,21.87492371,14.91147469,239.3931274,17.56441977
pannuke,1-558_0_0_0_256_256,181.0459595,39.37549091,14.28027344,21.13470053,236.5637054,46.21624118
pannuke,3-712_0_0_0_256_256,197.5048828,33.82928703,15.54721069,14.83522984,226.7277527,49.74245324
pannuke,2-395_0_0_0_256_256,190.4268188,38.17512454,15.4446106,19.52916041,239.8356934,44.26451963
pannuke,1-803_0_0_0_256_256,190.5093994,38.68188124,22.73985291,10.29874923,221.982254,70.45798776
pannuke,3-2046_0_0_0_256_256,198.1769409,30.43369783,8.270217896,9.423898932,239.3051453,28.32343348
pannuke,2-2159_0_0_0_256_256,189.325531,36.05805085,13.89512634,16.9366217,232.5057983,57.49314877
pannuke,1-110_0_0_0_256_256,164.7835388,43.10444222,24.0718689,12.94237334,225.6245422,68.97854916
pannuke,1-2159_0_0_0_256_256,131.9842834,28.79561435,28.57658386,5.911532992,237.2162933,15.43945648
pannuke,1-1187_0_0_0_256_256,189.4491272,36.64287007,14.11897278,16.98600614,239.4514313,45.41722163
pannuke,3-6_0_0_0_256_256,164.6641998,24.56973713,21.63346863,3.510035813,244.7862244,3.694331685
pannuke,2-410_0_0_0_256_256,174.7944183,36.2392291,15.87380981,5.910695055,244.0319366,19.5041594
pannuke,3-2536_0_0_0_256_256,155.5139923,39.53264132,28.06338501,25.91893063,232.8314362,42.40039038
pannuke,1-1546_0_0_0_256_256,121.105011,32.4321777,52.07899475,10.81139217,63.32411194,96.6560355
pannuke,3-1767_0_0_0_256_256,155.8511505,45.25160931,27.35462952,7.988842866,226.8114929,13.59209377
pannuke,3-2623_0_0_0_256_256,134.2015381,60.55726323,22.74247742,14.79349572,227.4455261,56.35289005
pannuke,2-676_0_0_0_256_256,162.8029022,36.05109998,20.69332886,10.7974237,236.7922974,44.25869248
pannuke,3-589_0_0_0_256_256,198.0213165,26.06693549,16.91644287,7.738036185,247.3201294,30.30180165
pannuke,3-955_0_0_0_256_256,146.944046,49.83842237,28.54168701,30.01444815,220.3965912,67.51920426
cptacCoad,05CO014-9bba0a92-9eb5-42ba-8c0f-865141_20094_19621_20832_20146,108.195171,43.10496219,19.25462124,8.566219154,235.2447619,20.03923532
cptacCoad,01CO015-6e20c8e9-ab75-4996-9296-445b00_14730_23989_23041_29416,119.0625868,52.57799703,23.44940613,25.8411153,231.8239613,25.57696213
cptacCoad,01CO007-b38d5a02-1544-4455-b2c4-ec80eb_13316_14109_15621_15743,112.0701378,60.92971936,21.80336557,27.59284722,228.0081734,48.76193368
cptacCoad,01CO017-7b288322-51a3-468e-b30c-4deacd_11875_3752_14499_6742,160.8190553,55.79599741,26.75377248,38.8044091,227.3150412,44.80828882
cptacCoad,01CO019-573048dd-2502-40e0-8e8c-c41bb8_20046_44487_21054_45581,139.4992972,47.69065411,18.05600353,26.59604443,222.2167695,67.74057435
cptacCoad,05CO014-9bba0a92-9eb5-42ba-8c0f-865141_17171_16312_21268_18963,110.5608384,46.02842656,18.97548813,9.55397858,235.2890142,22.82221847
cptacCoad,05CO019-3cfa1e63-0e22-4182-b91c-15c072_24079_17201_25036_17975,120.3903456,51.81047975,20.56211001,16.58574102,233.835731,37.12675998
cptacCoad,05CO019-3cfa1e63-0e22-4182-b91c-15c072_20922_22198_21773_22967,126.5922689,50.67236931,20.00779317,14.16981964,233.5287805,39.05608536
cptacCoad,09CO004-8eb92574-2949-4aa6-8860-cd945e_10836_11830_11667_12602,137.25756,61.95771906,20.75353996,39.15708224,221.8252792,59.9373836
cptacCoad,01CO017-7b288322-51a3-468e-b30c-4deacd_16588_4049_19590_5538,149.6370732,57.66160208,27.78399871,43.12154267,223.8015612,47.89759553
cptacCoad,01CO010-5372f666-9c8d-42c2-aea3-c3cb86_14329_28501_17157_30836,126.9725921,45.79825486,20.64161535,13.95515966,236.285843,27.82224291
cptacCoad,05CO027-97c75003-b39b-401a-b32f-1c7364_6593_19611_9221_21530,143.301496,50.10658127,23.0683948,30.86418155,231.0797738,38.20347639
cptacCoad,05CO011-8495cc54-eb88-40ab-b03f-363edf_13394_32399_14246_33108,128.6027186,53.51930078,18.86244761,14.01250422,230.0553746,47.56529341
cptacCoad,05CO029-58a92726-4d1f-4e44-8938-52b97d_40044_18213_40736_18818,111.7928797,57.3842762,18.52069699,28.60547115,231.2619859,36.62035712
cptacCoad,09CO006-46f8ee83-175d-4f90-a596-de67ac_8249_13992_9367_15267,109.7432095,47.19282433,23.28660423,15.48112289,232.1397776,36.07026497
cptacCoad,09CO002-1d613596-07f5-4852-b958-7efcd8_15046_16151_16388_17156,124.5320254,52.13239311,22.14743199,21.40478607,230.7677811,46.01360882
cptacCoad,09CO008-aa0f5b40-3290-4255-8f4d-f45d4e_11678_37986_12934_38965,123.9843871,54.57951933,20.61952272,18.9361305,227.9918146,47.91505177
cptacCoad,09CO004-8eb92574-2949-4aa6-8860-cd945e_7230_10979_8223_11772,128.5797023,55.06610993,20.99876817,34.83155562,226.7845994,47.91164075
cptacCoad,05CO049-56b6be96-9ee4-45ce-8e68-f448f4_28485_5859_31848_7834,123.1932851,60.93285236,16.84478732,32.28045518,228.8057465,50.88731903
cptacCoad,05CO016-4c401ce8-9c4d-4665-bff2-22540d_12568_5504_13163_6629,160.3251466,74.35751699,30.28181811,66.50867106,193.2732444,97.99630408
cptacCoad,05CO026-41ee934e-f7a3-4ef5-8a83-e2ac56_7832_4864_10252_6440,123.9948468,67.61326835,22.85870994,29.29801155,232.1013584,36.14241436
cptacCoad,05CO029-58a92726-4d1f-4e44-8938-52b97d_25346_21136_25878_21821,104.7019895,59.67461279,17.90801273,25.60374493,234.1790736,29.57780309
cptacCoad,05CO048-92f7419c-c57a-4b50-bdc9-4d09ca_35930_22706_37757_24076,151.8467313,44.53406886,19.75069936,40.96025926,215.8626639,78.4716604
cptacCoad,01CO007-b38d5a02-1544-4455-b2c4-ec80eb_14456_13125_15386_13636,100.4574669,57.02247152,21.83880647,24.8661947,229.0257307,43.79235608
cptacCoad,05CO032-695b0b00-a86b-43c0-a6c8-50a840_10121_28853_12675_31022,119.9598289,54.72409863,20.66836028,23.93442577,232.3217264,40.47947522
cptacCoad,05CO017-67dcf702-ca82-4b56-afe7-9a1ca5_13951_14533_17692_16769,143.729257,60.87563586,21.12300672,39.22407862,219.2556064,68.53658891
cptacCoad,05CO041-b4dd4a04-5eda-43dd-8298-215b07_25386_24039_26073_24683,125.1116182,56.90907684,25.56078277,28.54554468,228.6382756,37.23688755
cptacCoad,05CO007-9899e1ad-62e1-4cc2-91fc-49b85c_17328_6470_18089_7362,117.5252574,60.20393416,16.86810487,17.86712522,230.3006782,47.93265971
cptacCoad,05CO053-66b829db-1cdd-460d-b2f3-0e9ca9_19223_18538_20206_19155,189.1123772,56.67412019,64.48165656,88.50391735,188.5197812,95.88296531
cptacCoad,05CO035-0f6ef7cd-ecc2-410d-b838-9430fc_22414_21585_23363_22367,154.4148976,49.38173333,19.0963243,27.27569519,227.6288501,54.84225034
cptacCoad,05CO030-7dd59fe6-7f80-4da4-929f-9c66f0_34487_12301_35297_12917,129.8244008,48.60851214,21.04933462,21.22735264,226.1424844,54.09812766
cptacCoad,05CO017-67dcf702-ca82-4b56-afe7-9a1ca5_12804_20725_13485_21191,135.8017779,55.54731253,17.95266681,27.04676878,225.0538876,56.21440157
cptacCoad,01CO006-f9d6fb1b-988e-4d28-9272-cc672f_19735_36717_21088_37766,159.6090374,51.47250306,15.22429696,27.19870801,231.1330342,53.88116652
cptacCoad,01CO013-7fa5c56a-2345-4a8c-b60b-36bddc_8811_24054_12766_26522,133.9621382,59.98611027,28.36574818,41.00952,223.1123986,45.37480734
cptacCoad,09CO005-c41e39fe-c26c-4421-ac9f-8a536a_4133_17772_4882_18605,135.7797624,57.36955673,20.23938761,32.2192213,221.0790169,62.15628876
cptacCoad,05CO027-97c75003-b39b-401a-b32f-1c7364_13053_14513_14114_15229,142.0623911,53.8575881,23.73942576,33.72673366,227.774646,46.30312849
cptacCoad,05CO017-67dcf702-ca82-4b56-afe7-9a1ca5_12029_20388_12563_20871,131.6994673,57.73338439,18.17593303,30.05216834,224.3431464,57.54786204
